volume,ticks,status,open,low,high,cost,close,timestamp,Instrument
0.5,1605830400.0,ok,0.126,0.126,0.131,0.0645,0.131,2020-11-19 18:00:00,BTC-25JUN21-20000-C
0.0,1605916800.0,ok,0.131,0.131,0.131,0.0,0.131,2020-11-20 18:00:00,BTC-25JUN21-20000-C
0.0,1606003200.0,ok,0.131,0.131,0.131,0.0,0.131,2020-11-21 18:00:00,BTC-25JUN21-20000-C
0.3,1606089600.0,ok,0.254,0.254,0.3435,0.08525,0.3435,2020-11-22 18:00:00,BTC-25JUN21-20000-C
2.8,1606176000.0,ok,0.594,0.2605,0.594,1.62985,0.2605,2020-11-23 18:00:00,BTC-25JUN21-20000-C
0.0,1606262400.0,ok,0.2605,0.2605,0.2605,0.0,0.2605,2020-11-24 18:00:00,BTC-25JUN21-20000-C
0.1,1606348800.0,ok,0.179,0.179,0.179,0.0179,0.179,2020-11-25 18:00:00,BTC-25JUN21-20000-C
0.5,1606435200.0,ok,0.225,0.207,0.2255,0.10745,0.21,2020-11-26 18:00:00,BTC-25JUN21-20000-C
0.0,1606521600.0,ok,0.21,0.21,0.21,0.0,0.21,2020-11-27 18:00:00,BTC-25JUN21-20000-C
0.1,1606608000.0,ok,0.233,0.233,0.233,0.0233,0.233,2020-11-28 18:00:00,BTC-25JUN21-20000-C
0.2,1606694400.0,ok,0.2495,0.2465,0.2495,0.0496,0.2465,2020-11-29 18:00:00,BTC-25JUN21-20000-C
0.8,1606780800.0,ok,0.269,0.2585,0.2765,0.213,0.2585,2020-11-30 18:00:00,BTC-25JUN21-20000-C
1.1,1606867200.0,ok,0.2525,0.2425,0.2695,0.28455,0.268,2020-12-01 18:00:00,BTC-25JUN21-20000-C
0.0,1606953600.0,ok,0.268,0.268,0.268,0.0,0.268,2020-12-02 18:00:00,BTC-25JUN21-20000-C
0.0,1607040000.0,ok,0.268,0.268,0.268,0.0,0.268,2020-12-03 18:00:00,BTC-25JUN21-20000-C
0.0,1607126400.0,ok,0.268,0.268,0.268,0.0,0.268,2020-12-04 18:00:00,BTC-25JUN21-20000-C
0.0,1607212800.0,ok,0.268,0.268,0.268,0.0,0.268,2020-12-05 18:00:00,BTC-25JUN21-20000-C
0.0,1607299200.0,ok,0.268,0.268,0.268,0.0,0.268,2020-12-06 18:00:00,BTC-25JUN21-20000-C
0.2,1607385600.0,ok,0.268,0.264,0.268,0.0532,0.264,2020-12-07 18:00:00,BTC-25JUN21-20000-C
0.0,1607472000.0,ok,0.264,0.264,0.264,0.0,0.264,2020-12-08 18:00:00,BTC-25JUN21-20000-C
0.4,1607558400.0,ok,0.325,0.317,0.325,0.1284,0.317,2020-12-09 18:00:00,BTC-25JUN21-20000-C
0.0,1607644800.0,ok,0.317,0.317,0.317,0.0,0.317,2020-12-10 18:00:00,BTC-25JUN21-20000-C
0.2,1607731200.0,ok,0.4135,0.4135,0.4375,0.0851,0.4375,2020-12-11 18:00:00,BTC-25JUN21-20000-C
2.1,1607817600.0,ok,0.494,0.494,0.508,1.05745,0.5065,2020-12-12 18:00:00,BTC-25JUN21-20000-C
2.6,1607904000.0,ok,0.5075,0.5055,0.553,1.3343,0.5095,2020-12-13 18:00:00,BTC-25JUN21-20000-C
12.0,1607990400.0,ok,0.5115,0.499,0.5145,6.04865,0.5015,2020-12-14 18:00:00,BTC-25JUN21-20000-C
0.4,1608076800.0,ok,0.5005,0.5005,0.5005,0.2002,0.5005,2020-12-15 18:00:00,BTC-25JUN21-20000-C
0.0,1608163200.0,ok,0.5005,0.5005,0.5005,0.0,0.5005,2020-12-16 18:00:00,BTC-25JUN21-20000-C
0.0,1608249600.0,ok,0.5005,0.5005,0.5005,0.0,0.5005,2020-12-17 18:00:00,BTC-25JUN21-20000-C
0.4,1608336000.0,ok,0.4995,0.496,0.4995,0.1991,0.496,2020-12-18 18:00:00,BTC-25JUN21-20000-C
0.0,1608422400.0,ok,0.496,0.496,0.496,0.0,0.496,2020-12-19 18:00:00,BTC-25JUN21-20000-C
2.2,1608508800.0,ok,0.445,0.413,0.445,0.94375,0.413,2020-12-20 18:00:00,BTC-25JUN21-20000-C
0.1,1608595200.0,ok,0.395,0.395,0.395,0.0395,0.395,2020-12-21 18:00:00,BTC-25JUN21-20000-C
0.0,1608681600.0,ok,0.395,0.395,0.395,0.0,0.395,2020-12-22 18:00:00,BTC-25JUN21-20000-C
5.4,1608768000.0,ok,0.397,0.3445,0.422,2.06415,0.422,2020-12-23 18:00:00,BTC-25JUN21-20000-C
0.0,1608854400.0,ok,0.422,0.422,0.422,0.0,0.422,2020-12-24 18:00:00,BTC-25JUN21-20000-C
0.2,1608940800.0,ok,0.4355,0.4155,0.4355,0.0851,0.4155,2020-12-25 18:00:00,BTC-25JUN21-20000-C
2.2,1609027200.0,ok,0.461,0.461,0.4655,1.02125,0.4655,2020-12-26 18:00:00,BTC-25JUN21-20000-C
0.9,1609113600.0,ok,0.462,0.462,0.462,0.4158,0.462,2020-12-27 18:00:00,BTC-25JUN21-20000-C
0.0,1609200000.0,ok,0.462,0.462,0.462,0.0,0.462,2020-12-28 18:00:00,BTC-25JUN21-20000-C
7.4,1609286400.0,ok,0.5045,0.5045,0.6555,4.2364,0.6555,2020-12-29 18:00:00,BTC-25JUN21-20000-C
0.0,1609372800.0,ok,0.6555,0.6555,0.6555,0.0,0.6555,2020-12-30 18:00:00,BTC-25JUN21-20000-C
1.0,1609459200.0,ok,0.6235,0.6235,0.6235,0.6235,0.6235,2020-12-31 18:00:00,BTC-25JUN21-20000-C
0.2,1609545600.0,ok,0.7465,0.7465,0.7575,0.1504,0.7575,2021-01-01 18:00:00,BTC-25JUN21-20000-C
0.0,1609632000.0,ok,0.7575,0.7575,0.7575,0.0,0.7575,2021-01-02 18:00:00,BTC-25JUN21-20000-C
0.0,1609718400.0,ok,0.7575,0.7575,0.7575,0.0,0.7575,2021-01-03 18:00:00,BTC-25JUN21-20000-C
0.2,1609804800.0,ok,0.827,0.827,0.836,0.1663,0.836,2021-01-04 18:00:00,BTC-25JUN21-20000-C
0.3,1609891200.0,ok,0.671,0.671,0.671,0.2013,0.671,2021-01-05 18:00:00,BTC-25JUN21-20000-C
0.2,1609977600.0,ok,0.6685,0.668,0.6685,0.13365,0.668,2021-01-06 18:00:00,BTC-25JUN21-20000-C
0.0,1610064000.0,ok,0.668,0.668,0.668,0.0,0.668,2021-01-07 18:00:00,BTC-25JUN21-20000-C
0.4,1610150400.0,ok,0.6815,0.6815,0.682,0.2727,0.682,2021-01-08 18:00:00,BTC-25JUN21-20000-C
0.0,1610236800.0,ok,0.682,0.682,0.682,0.0,0.682,2021-01-09 18:00:00,BTC-25JUN21-20000-C
0.0,1610323200.0,ok,0.682,0.682,0.682,0.0,0.682,2021-01-10 18:00:00,BTC-25JUN21-20000-C
0.0,1610409600.0,ok,0.682,0.682,0.682,0.0,0.682,2021-01-11 18:00:00,BTC-25JUN21-20000-C
0.0,1610496000.0,ok,0.682,0.682,0.682,0.0,0.682,2021-01-12 18:00:00,BTC-25JUN21-20000-C
0.1,1610582400.0,ok,0.735,0.735,0.735,0.0735,0.735,2021-01-13 18:00:00,BTC-25JUN21-20000-C
0.0,1610668800.0,ok,0.735,0.735,0.735,0.0,0.735,2021-01-14 18:00:00,BTC-25JUN21-20000-C
0.0,1610755200.0,ok,0.735,0.735,0.735,0.0,0.735,2021-01-15 18:00:00,BTC-25JUN21-20000-C
0.0,1610841600.0,ok,0.735,0.735,0.735,0.0,0.735,2021-01-16 18:00:00,BTC-25JUN21-20000-C
0.1,1610928000.0,ok,0.65,0.65,0.65,0.065,0.65,2021-01-17 18:00:00,BTC-25JUN21-20000-C
0.7,1611014400.0,ok,0.642,0.6285,0.642,0.44385,0.6285,2021-01-18 18:00:00,BTC-25JUN21-20000-C
0.0,1611100800.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-19 18:00:00,BTC-25JUN21-20000-C
0.0,1611187200.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-20 18:00:00,BTC-25JUN21-20000-C
0.0,1611273600.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-21 18:00:00,BTC-25JUN21-20000-C
0.0,1611360000.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-22 18:00:00,BTC-25JUN21-20000-C
0.0,1611446400.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-23 18:00:00,BTC-25JUN21-20000-C
0.0,1611532800.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-24 18:00:00,BTC-25JUN21-20000-C
0.0,1611619200.0,ok,0.6285,0.6285,0.6285,0.0,0.6285,2021-01-25 18:00:00,BTC-25JUN21-20000-C
0.7,1611705600.0,ok,0.5735,0.431,0.5735,0.37055,0.431,2021-01-26 18:00:00,BTC-25JUN21-20000-C
0.0,1611792000.0,ok,0.431,0.431,0.431,0.0,0.431,2021-01-27 18:00:00,BTC-25JUN21-20000-C
3.1,1611878400.0,ok,0.6095,0.577,0.6095,1.83345,0.577,2021-01-28 18:00:00,BTC-25JUN21-20000-C
0.0,1611964800.0,ok,0.577,0.577,0.577,0.0,0.577,2021-01-29 18:00:00,BTC-25JUN21-20000-C
0.5,1612051200.0,ok,0.525,0.515,0.525,0.26135,0.515,2021-01-30 18:00:00,BTC-25JUN21-20000-C
0.4,1612137600.0,ok,0.51,0.4475,0.518,0.19905,0.4475,2021-01-31 18:00:00,BTC-25JUN21-20000-C
0.6,1612224000.0,ok,0.529,0.5185,0.529,0.3139,0.5185,2021-02-01 18:00:00,BTC-25JUN21-20000-C
2.0,1612310400.0,ok,0.537,0.5225,0.537,1.0625,0.5285,2021-02-02 18:00:00,BTC-25JUN21-20000-C
1.0,1612396800.0,ok,0.53,0.5245,0.53,0.52715,0.525,2021-02-03 18:00:00,BTC-25JUN21-20000-C
1.2,1612483200.0,ok,0.5445,0.5225,0.5465,0.63745,0.5225,2021-02-04 18:00:00,BTC-25JUN21-20000-C
0.0,1612569600.0,ok,0.5225,0.5225,0.5225,0.0,0.5225,2021-02-05 18:00:00,BTC-25JUN21-20000-C
0.0,1612656000.0,ok,0.5225,0.5225,0.5225,0.0,0.5225,2021-02-06 18:00:00,BTC-25JUN21-20000-C
0.5,1612742400.0,ok,0.541,0.541,0.738,0.2907,0.738,2021-02-07 18:00:00,BTC-25JUN21-20000-C
0.0,1612828800.0,ok,0.738,0.738,0.738,0.0,0.738,2021-02-08 18:00:00,BTC-25JUN21-20000-C
3.3,1612915200.0,ok,0.612,0.612,0.614,2.02295,0.6125,2021-02-09 18:00:00,BTC-25JUN21-20000-C
0.0,1613001600.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-10 18:00:00,BTC-25JUN21-20000-C
0.0,1613088000.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-11 18:00:00,BTC-25JUN21-20000-C
0.0,1613174400.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-12 18:00:00,BTC-25JUN21-20000-C
0.0,1613260800.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-13 18:00:00,BTC-25JUN21-20000-C
0.0,1613347200.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-14 18:00:00,BTC-25JUN21-20000-C
0.0,1613433600.0,ok,0.6125,0.6125,0.6125,0.0,0.6125,2021-02-15 18:00:00,BTC-25JUN21-20000-C
4.9,1613520000.0,ok,0.7625,0.657,0.7625,3.3458,0.657,2021-02-16 18:00:00,BTC-25JUN21-20000-C
198.0,1613606400.0,ok,0.464,0.464,0.464,91.872,0.464,2021-02-17 18:00:00,BTC-25JUN21-20000-C
0.7,1613692800.0,ok,0.7135,0.6925,0.7135,0.48945,0.6945,2021-02-18 18:00:00,BTC-25JUN21-20000-C
0.0,1613779200.0,ok,0.6945,0.6945,0.6945,0.0,0.6945,2021-02-19 18:00:00,BTC-25JUN21-20000-C
0.0,1613865600.0,ok,0.6945,0.6945,0.6945,0.0,0.6945,2021-02-20 18:00:00,BTC-25JUN21-20000-C
0.0,1613952000.0,ok,0.6945,0.6945,0.6945,0.0,0.6945,2021-02-21 18:00:00,BTC-25JUN21-20000-C
2.7,1614038400.0,ok,0.697,0.691,0.6975,1.87345,0.694,2021-02-22 18:00:00,BTC-25JUN21-20000-C
8.3,1614124800.0,ok,0.702,0.6935,0.702,5.7846,0.695,2021-02-23 18:00:00,BTC-25JUN21-20000-C
1.2,1614211200.0,ok,0.6415,0.6415,0.6985,0.7812,0.6985,2021-02-24 18:00:00,BTC-25JUN21-20000-C
0.0,1614297600.0,ok,0.6985,0.6985,0.6985,0.0,0.6985,2021-02-25 18:00:00,BTC-25JUN21-20000-C
0.0,1614384000.0,ok,0.6985,0.6985,0.6985,0.0,0.6985,2021-02-26 18:00:00,BTC-25JUN21-20000-C
0.0,1614470400.0,ok,0.6985,0.6985,0.6985,0.0,0.6985,2021-02-27 18:00:00,BTC-25JUN21-20000-C
0.7,1614556800.0,ok,0.686,0.6465,0.686,0.47215,0.6845,2021-02-28 18:00:00,BTC-25JUN21-20000-C
0.0,1614643200.0,ok,0.6845,0.6845,0.6845,0.0,0.6845,2021-03-01 18:00:00,BTC-25JUN21-20000-C
0.1,1614729600.0,ok,0.691,0.691,0.691,0.0691,0.691,2021-03-02 18:00:00,BTC-25JUN21-20000-C
2.5,1614816000.0,ok,0.668,0.666,0.7255,1.73305,0.68,2021-03-03 18:00:00,BTC-25JUN21-20000-C
0.0,1614902400.0,ok,0.68,0.68,0.68,0.0,0.68,2021-03-04 18:00:00,BTC-25JUN21-20000-C
0.0,1614988800.0,ok,0.68,0.68,0.68,0.0,0.68,2021-03-05 18:00:00,BTC-25JUN21-20000-C
0.0,1615075200.0,ok,0.68,0.68,0.68,0.0,0.68,2021-03-06 18:00:00,BTC-25JUN21-20000-C
0.0,1615161600.0,ok,0.68,0.68,0.68,0.0,0.68,2021-03-07 18:00:00,BTC-25JUN21-20000-C
1.8,1615248000.0,ok,0.691,0.6875,0.691,1.24015,0.6875,2021-03-08 18:00:00,BTC-25JUN21-20000-C
0.0,1615334400.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-09 18:00:00,BTC-25JUN21-20000-C
0.0,1615420800.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-10 18:00:00,BTC-25JUN21-20000-C
0.0,1615507200.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-11 18:00:00,BTC-25JUN21-20000-C
0.0,1615593600.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-12 18:00:00,BTC-25JUN21-20000-C
0.0,1615680000.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-13 18:00:00,BTC-25JUN21-20000-C
0.0,1615766400.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-14 19:00:00,BTC-25JUN21-20000-C
0.0,1615852800.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-15 19:00:00,BTC-25JUN21-20000-C
0.0,1615939200.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-16 19:00:00,BTC-25JUN21-20000-C
0.0,1616025600.0,ok,0.6875,0.6875,0.6875,0.0,0.6875,2021-03-17 19:00:00,BTC-25JUN21-20000-C
0.2,1616112000.0,ok,0.6825,0.6825,0.6825,0.1365,0.6825,2021-03-18 19:00:00,BTC-25JUN21-20000-C
0.0,1616198400.0,ok,0.6825,0.6825,0.6825,0.0,0.6825,2021-03-19 19:00:00,BTC-25JUN21-20000-C
0.0,1616284800.0,ok,0.6825,0.6825,0.6825,0.0,0.6825,2021-03-20 19:00:00,BTC-25JUN21-20000-C
0.2,1616371200.0,ok,0.7325,0.7325,0.7325,0.1465,0.7325,2021-03-21 19:00:00,BTC-25JUN21-20000-C
0.0,1616457600.0,ok,0.7325,0.7325,0.7325,0.0,0.7325,2021-03-22 19:00:00,BTC-25JUN21-20000-C
0.0,1616544000.0,ok,0.7325,0.7325,0.7325,0.0,0.7325,2021-03-23 19:00:00,BTC-25JUN21-20000-C
0.0,1616630400.0,ok,0.7325,0.7325,0.7325,0.0,0.7325,2021-03-24 19:00:00,BTC-25JUN21-20000-C
1.6,1616716800.0,ok,0.6825,0.6825,0.6835,1.0931,0.6835,2021-03-25 19:00:00,BTC-25JUN21-20000-C
0.0,1616803200.0,ok,0.6835,0.6835,0.6835,0.0,0.6835,2021-03-26 19:00:00,BTC-25JUN21-20000-C
0.0,1616889600.0,ok,0.6835,0.6835,0.6835,0.0,0.6835,2021-03-27 19:00:00,BTC-25JUN21-20000-C
0.0,1616976000.0,ok,0.6835,0.6835,0.6835,0.0,0.6835,2021-03-28 19:00:00,BTC-25JUN21-20000-C
3.5,1617062400.0,ok,0.682,0.682,0.692,2.41185,0.692,2021-03-29 19:00:00,BTC-25JUN21-20000-C
1.2,1617148800.0,ok,0.6915,0.6915,0.6915,0.8298,0.6915,2021-03-30 19:00:00,BTC-25JUN21-20000-C
26.2,1617235200.0,ok,0.696,0.6875,0.735,18.27345,0.695,2021-03-31 19:00:00,BTC-25JUN21-20000-C
0.6,1617321600.0,ok,0.705,0.705,0.705,0.423,0.705,2021-04-01 19:00:00,BTC-25JUN21-20000-C
0.0,1617408000.0,ok,0.705,0.705,0.705,0.0,0.705,2021-04-02 19:00:00,BTC-25JUN21-20000-C
0.5,1617494400.0,ok,0.687,0.687,0.687,0.3435,0.687,2021-04-03 19:00:00,BTC-25JUN21-20000-C
0.0,1617580800.0,ok,0.687,0.687,0.687,0.0,0.687,2021-04-04 19:00:00,BTC-25JUN21-20000-C
3.6,1617667200.0,ok,0.7025,0.694,0.7025,2.514,0.695,2021-04-05 19:00:00,BTC-25JUN21-20000-C
16.9,1617753600.0,ok,0.6935,0.673,0.695,11.5793,0.6805,2021-04-06 19:00:00,BTC-25JUN21-20000-C
0.0,1617840000.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-07 19:00:00,BTC-25JUN21-20000-C
0.0,1617926400.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-08 19:00:00,BTC-25JUN21-20000-C
0.0,1618012800.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-09 19:00:00,BTC-25JUN21-20000-C
0.0,1618099200.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-10 19:00:00,BTC-25JUN21-20000-C
0.0,1618185600.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-11 19:00:00,BTC-25JUN21-20000-C
0.0,1618272000.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-12 19:00:00,BTC-25JUN21-20000-C
0.0,1618358400.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-13 19:00:00,BTC-25JUN21-20000-C
0.0,1618444800.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-14 19:00:00,BTC-25JUN21-20000-C
0.0,1618531200.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-15 19:00:00,BTC-25JUN21-20000-C
0.0,1618617600.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-16 19:00:00,BTC-25JUN21-20000-C
0.0,1618704000.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-17 19:00:00,BTC-25JUN21-20000-C
0.0,1618790400.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-18 19:00:00,BTC-25JUN21-20000-C
0.0,1618876800.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-19 19:00:00,BTC-25JUN21-20000-C
0.0,1618963200.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-20 19:00:00,BTC-25JUN21-20000-C
0.0,1619049600.0,ok,0.6805,0.6805,0.6805,0.0,0.6805,2021-04-21 19:00:00,BTC-25JUN21-20000-C
0.4,1619136000.0,ok,0.6485,0.6485,0.6485,0.2594,0.6485,2021-04-22 19:00:00,BTC-25JUN21-20000-C
0.0,1619222400.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-23 19:00:00,BTC-25JUN21-20000-C
0.0,1619308800.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-24 19:00:00,BTC-25JUN21-20000-C
0.0,1619395200.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-25 19:00:00,BTC-25JUN21-20000-C
0.0,1619481600.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-26 19:00:00,BTC-25JUN21-20000-C
0.0,1619568000.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-27 19:00:00,BTC-25JUN21-20000-C
0.0,1619654400.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-28 19:00:00,BTC-25JUN21-20000-C
0.0,1619740800.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-29 19:00:00,BTC-25JUN21-20000-C
0.0,1619827200.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-04-30 19:00:00,BTC-25JUN21-20000-C
0.0,1619913600.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-05-01 19:00:00,BTC-25JUN21-20000-C
0.0,1620000000.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-05-02 19:00:00,BTC-25JUN21-20000-C
0.0,1620086400.0,ok,0.6485,0.6485,0.6485,0.0,0.6485,2021-05-03 19:00:00,BTC-25JUN21-20000-C
2.2,1620172800.0,ok,0.662,0.662,0.6745,1.4689,0.6745,2021-05-04 19:00:00,BTC-25JUN21-20000-C
0.0,1620259200.0,ok,0.6745,0.6745,0.6745,0.0,0.6745,2021-05-05 19:00:00,BTC-25JUN21-20000-C
194.2,1620345600.0,ok,0.6685,0.6685,0.854,163.5812,0.6745,2021-05-06 19:00:00,BTC-25JUN21-20000-C
0.0,1620432000.0,ok,0.6745,0.6745,0.6745,0.0,0.6745,2021-05-07 19:00:00,BTC-25JUN21-20000-C
0.0,1620518400.0,ok,0.6745,0.6745,0.6745,0.0,0.6745,2021-05-08 19:00:00,BTC-25JUN21-20000-C
0.0,1620604800.0,ok,0.6745,0.6745,0.6745,0.0,0.6745,2021-05-09 19:00:00,BTC-25JUN21-20000-C
1.2,1620691200.0,ok,0.66,0.66,0.6605,0.7923,0.6605,2021-05-10 19:00:00,BTC-25JUN21-20000-C
0.0,1620777600.0,ok,0.6605,0.6605,0.6605,0.0,0.6605,2021-05-11 19:00:00,BTC-25JUN21-20000-C
0.0,1620864000.0,ok,0.6605,0.6605,0.6605,0.0,0.6605,2021-05-12 19:00:00,BTC-25JUN21-20000-C
0.0,1620950400.0,ok,0.6605,0.6605,0.6605,0.0,0.6605,2021-05-13 19:00:00,BTC-25JUN21-20000-C
0.0,1621036800.0,ok,0.6605,0.6605,0.6605,0.0,0.6605,2021-05-14 19:00:00,BTC-25JUN21-20000-C
0.0,1621123200.0,ok,0.6605,0.6605,0.6605,0.0,0.6605,2021-05-15 19:00:00,BTC-25JUN21-20000-C
1.3,1621209600.0,ok,0.5735,0.5735,0.575,0.7462,0.575,2021-05-16 19:00:00,BTC-25JUN21-20000-C
0.0,1621296000.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-17 19:00:00,BTC-25JUN21-20000-C
0.0,1621382400.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-18 19:00:00,BTC-25JUN21-20000-C
0.0,1621468800.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-19 19:00:00,BTC-25JUN21-20000-C
0.0,1621555200.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-20 19:00:00,BTC-25JUN21-20000-C
0.0,1621641600.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-21 19:00:00,BTC-25JUN21-20000-C
0.0,1621728000.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-22 19:00:00,BTC-25JUN21-20000-C
0.0,1621814400.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-23 19:00:00,BTC-25JUN21-20000-C
0.0,1621900800.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-24 19:00:00,BTC-25JUN21-20000-C
0.0,1621987200.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-25 19:00:00,BTC-25JUN21-20000-C
0.0,1622073600.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-26 19:00:00,BTC-25JUN21-20000-C
0.0,1622160000.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-27 19:00:00,BTC-25JUN21-20000-C
0.0,1622246400.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-28 19:00:00,BTC-25JUN21-20000-C
0.0,1622332800.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-29 19:00:00,BTC-25JUN21-20000-C
0.0,1622419200.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-30 19:00:00,BTC-25JUN21-20000-C
0.0,1622505600.0,ok,0.575,0.575,0.575,0.0,0.575,2021-05-31 19:00:00,BTC-25JUN21-20000-C
0.0,1622592000.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-01 19:00:00,BTC-25JUN21-20000-C
0.0,1622678400.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-02 19:00:00,BTC-25JUN21-20000-C
0.0,1622764800.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-03 19:00:00,BTC-25JUN21-20000-C
0.0,1622851200.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-04 19:00:00,BTC-25JUN21-20000-C
0.0,1622937600.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-05 19:00:00,BTC-25JUN21-20000-C
0.0,1623024000.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-06 19:00:00,BTC-25JUN21-20000-C
0.0,1623110400.0,ok,0.575,0.575,0.575,0.0,0.575,2021-06-07 19:00:00,BTC-25JUN21-20000-C
0.1,1623196800.0,ok,0.4445,0.4445,0.4445,0.04445,0.4445,2021-06-08 19:00:00,BTC-25JUN21-20000-C
0.0,1623283200.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-09 19:00:00,BTC-25JUN21-20000-C
0.0,1623369600.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-10 19:00:00,BTC-25JUN21-20000-C
0.0,1623456000.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-11 19:00:00,BTC-25JUN21-20000-C
0.0,1623542400.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-12 19:00:00,BTC-25JUN21-20000-C
0.0,1623628800.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-13 19:00:00,BTC-25JUN21-20000-C
0.0,1623715200.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-14 19:00:00,BTC-25JUN21-20000-C
0.0,1623801600.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-15 19:00:00,BTC-25JUN21-20000-C
0.0,1623888000.0,ok,0.4445,0.4445,0.4445,0.0,0.4445,2021-06-16 19:00:00,BTC-25JUN21-20000-C
25.0,1613606400.0,ok,0.849,0.849,0.849,21.225,0.849,2021-02-17 18:00:00,BTC-24SEP21-20000-C
0.0,1613692800.0,ok,0.849,0.849,0.849,0.0,0.849,2021-02-18 18:00:00,BTC-24SEP21-20000-C
0.0,1613779200.0,ok,0.849,0.849,0.849,0.0,0.849,2021-02-19 18:00:00,BTC-24SEP21-20000-C
0.0,1613865600.0,ok,0.849,0.849,0.849,0.0,0.849,2021-02-20 18:00:00,BTC-24SEP21-20000-C
0.0,1613952000.0,ok,0.849,0.849,0.849,0.0,0.849,2021-02-21 18:00:00,BTC-24SEP21-20000-C
0.0,1614038400.0,ok,0.849,0.849,0.849,0.0,0.849,2021-02-22 18:00:00,BTC-24SEP21-20000-C
