volume,ticks,status,open,low,high,cost,close,timestamp,Instrument,Type
0,1616284800,ok,0.0035,0.0035,0.0035,0,0.0035,3/20/2021 19:00,BTC-25JUN21-20000-P,P
0.4,1616371200,ok,0.009,0.0075,0.009,0.0033,0.0075,3/21/2021 19:00,BTC-25JUN21-20000-P,P
0,1616457600,ok,0.0075,0.0075,0.0075,0,0.0075,3/22/2021 19:00,BTC-25JUN21-20000-P,P
1.2,1616544000,ok,0.0065,0.0005,0.0065,0.0018,0.0005,3/23/2021 19:00,BTC-25JUN21-20000-P,P
1.2,1616630400,ok,0.002,0.002,0.005,0.0036,0.005,3/24/2021 19:00,BTC-25JUN21-20000-P,P
0,1616716800,ok,0.005,0.005,0.005,0,0.005,3/25/2021 19:00,BTC-25JUN21-20000-P,P
1.2,1616803200,ok,0.0045,0.0045,0.0045,0.0054,0.0045,3/26/2021 19:00,BTC-25JUN21-20000-P,P
0,1616889600,ok,0.0045,0.0045,0.0045,0,0.0045,3/27/2021 19:00,BTC-25JUN21-20000-P,P
3,1616976000,ok,0.0095,0.0055,0.0115,0.0278,0.0055,3/28/2021 19:00,BTC-25JUN21-20000-P,P
5.8,1617062400,ok,0.002,0.002,0.0075,0.028,0.0075,3/29/2021 19:00,BTC-25JUN21-20000-P,P
0.4,1617148800,ok,0.0055,0.0055,0.0055,0.0022,0.0055,3/30/2021 19:00,BTC-25JUN21-20000-P,P
17.4,1617235200,ok,0.006,0.006,0.0165,0.2055,0.0165,3/31/2021 19:00,BTC-25JUN21-20000-P,P
24.2,1617321600,ok,0.0185,0.01,0.047,0.6183,0.0205,4/1/2021 19:00,BTC-25JUN21-20000-P,P
0,1617408000,ok,0.0205,0.0205,0.0205,0,0.0205,4/2/2021 19:00,BTC-25JUN21-20000-P,P
5.2,1617494400,ok,0.0355,0.022,0.0355,0.1363,0.022,4/3/2021 19:00,BTC-25JUN21-20000-P,P
0,1617580800,ok,0.022,0.022,0.022,0,0.022,4/4/2021 19:00,BTC-25JUN21-20000-P,P
14.4,1617667200,ok,0.02,0.0055,0.02,0.1869,0.011,4/5/2021 19:00,BTC-25JUN21-20000-P,P
11.2,1617753600,ok,0.0035,0.0025,0.1465,0.5827,0.1465,4/6/2021 19:00,BTC-25JUN21-20000-P,P
0,1617840000,ok,0.1465,0.1465,0.1465,0,0.1465,4/7/2021 19:00,BTC-25JUN21-20000-P,P
3.2,1617926400,ok,0.0015,0.0015,0.002,0.005,0.0015,4/8/2021 19:00,BTC-25JUN21-20000-P,P
0,1618012800,ok,0.0015,0.0015,0.0015,0,0.0015,4/9/2021 19:00,BTC-25JUN21-20000-P,P
51,1618099200,ok,0.0405,0.0405,0.0405,2.0655,0.0405,4/10/2021 19:00,BTC-25JUN21-20000-P,P
0,1618185600,ok,0.0405,0.0405,0.0405,0,0.0405,4/11/2021 19:00,BTC-25JUN21-20000-P,P
0,1618272000,ok,0.0405,0.0405,0.0405,0,0.0405,4/12/2021 19:00,BTC-25JUN21-20000-P,P
0,1618358400,ok,0.0405,0.0405,0.0405,0,0.0405,4/13/2021 19:00,BTC-25JUN21-20000-P,P
0,1618444800,ok,0.0405,0.0405,0.0405,0,0.0405,4/14/2021 19:00,BTC-25JUN21-20000-P,P
0,1618531200,ok,0.0405,0.0405,0.0405,0,0.0405,4/15/2021 19:00,BTC-25JUN21-20000-P,P
0,1618617600,ok,0.0405,0.0405,0.0405,0,0.0405,4/16/2021 19:00,BTC-25JUN21-20000-P,P
0,1618704000,ok,0.0405,0.0405,0.0405,0,0.0405,4/17/2021 19:00,BTC-25JUN21-20000-P,P
0,1618790400,ok,0.0405,0.0405,0.0405,0,0.0405,4/18/2021 19:00,BTC-25JUN21-20000-P,P
8.4,1618876800,ok,0.003,0.003,0.003,0.0252,0.003,4/19/2021 19:00,BTC-25JUN21-20000-P,P
0,1618963200,ok,0.003,0.003,0.003,0,0.003,4/20/2021 19:00,BTC-25JUN21-20000-P,P
0,1619049600,ok,0.003,0.003,0.003,0,0.003,4/21/2021 19:00,BTC-25JUN21-20000-P,P
0,1619136000,ok,0.003,0.003,0.003,0,0.003,4/22/2021 19:00,BTC-25JUN21-20000-P,P
0,1619222400,ok,0.003,0.003,0.003,0,0.003,4/23/2021 19:00,BTC-25JUN21-20000-P,P
0,1619308800,ok,0.003,0.003,0.003,0,0.003,4/24/2021 19:00,BTC-25JUN21-20000-P,P
0,1619395200,ok,0.003,0.003,0.003,0,0.003,4/25/2021 19:00,BTC-25JUN21-20000-P,P
0,1619481600,ok,0.003,0.003,0.003,0,0.003,4/26/2021 19:00,BTC-25JUN21-20000-P,P
16,1619568000,ok,0.0145,0.0015,0.0145,0.129,0.011,4/27/2021 19:00,BTC-25JUN21-20000-P,P
20,1619654400,ok,0.0205,0.0015,0.0215,0.2276,0.0145,4/28/2021 19:00,BTC-25JUN21-20000-P,P
2.4,1619740800,ok,0.0145,0.0145,0.0145,0.0348,0.0145,4/29/2021 19:00,BTC-25JUN21-20000-P,P
0,1619827200,ok,0.0145,0.0145,0.0145,0,0.0145,4/30/2021 19:00,BTC-25JUN21-20000-P,P
0,1619913600,ok,0.0145,0.0145,0.0145,0,0.0145,5/1/2021 19:00,BTC-25JUN21-20000-P,P
0,1620000000,ok,0.0145,0.0145,0.0145,0,0.0145,5/2/2021 19:00,BTC-25JUN21-20000-P,P
0,1620086400,ok,0.0145,0.0145,0.0145,0,0.0145,5/3/2021 19:00,BTC-25JUN21-20000-P,P
